Departamento,Municipio,Año,IRCA,Nivel de riesgo,IRCAurbano,Nivel de riesgo urbano,IRCArural,Nivel de riesgo rural
Cundinamarca,Tena,2020-01-01,7.1,Riesgo bajo,4.7,Sin riesgo,8.8,Riesgo bajo
Cundinamarca,Tena,2021-01-01,11.5,Riesgo bajo,7.0,Riesgo bajo,14.0,Riesgo bajo
Cundinamarca,Tena,2022-01-01,17.4,Riesgo medio,6.3,Riesgo bajo,25.8,Riesgo medio
Cundinamarca,Tena,2023-01-01,15.6,Riesgo medio,5.7,Riesgo bajo,24.8,Riesgo medio
Cundinamarca,Tenjo,2007-01-01,8.2,Riesgo bajo,17.6,Riesgo medio,3.5,Sin riesgo
Cundinamarca,Tenjo,2008-01-01,10.6,Riesgo bajo,10.6,Riesgo bajo,10.6,Riesgo bajo
Cundinamarca,Tenjo,2009-01-01,0.8,Sin riesgo,0.0,Sin riesgo,3.5,Sin riesgo
Cundinamarca,Tenjo,2010-01-01,0.0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
Cundinamarca,Tenjo,2011-01-01,1.8,Sin riesgo,0.0,Sin riesgo,4.1,Sin riesgo
Cundinamarca,Tenjo,2012-01-01,3.6,Sin riesgo,6.1,Riesgo bajo,1.9,Sin riesgo
Cundinamarca,Tenjo,2013-01-01,4.0,Sin riesgo,2.8,Sin riesgo,6.0,Riesgo bajo
Cundinamarca,Tenjo,2014-01-01,1.3,Sin riesgo,1.4,Sin riesgo,0.0,Sin riesgo
Cundinamarca,Tenjo,2015-01-01,3.7,Sin riesgo,3.8,Sin riesgo,4.4,Sin riesgo
Cundinamarca,Tenjo,2016-01-01,2.2,Sin riesgo,0.0,Sin riesgo,3.9,Sin riesgo
Cundinamarca,Tenjo,2017-01-01,1.9,Sin riesgo,0.9,Sin riesgo,3.1,Sin riesgo
Cundinamarca,Tenjo,2018-01-01,2.4,Sin riesgo,3.2,Sin riesgo,0.9,Sin riesgo
Cundinamarca,Tenjo,2019-01-01,2.3,Sin riesgo,1.3,Sin riesgo,5.0,Sin riesgo
Cundinamarca,Tenjo,2020-01-01,2.9,Sin riesgo,3.4,Sin riesgo,2.2,Sin riesgo
Cundinamarca,Tenjo,2021-01-01,3.4,Sin riesgo,1.6,Sin riesgo,5.3,Riesgo bajo
Cundinamarca,Tenjo,2022-01-01,3.5,Sin riesgo,2.2,Sin riesgo,5.2,Riesgo bajo
Cundinamarca,Tenjo,2023-01-01,4.3,Sin riesgo,6.2,Riesgo bajo,2.2,Sin riesgo
Cundinamarca,Tibacuy,2007-01-01,44.6,Riesgo alto,71.8,Riesgo alto,17.4,Riesgo medio
Cundinamarca,Tibacuy,2008-01-01,33.1,Riesgo medio,33.1,Riesgo medio,,ND
Cundinamarca,Tibacuy,2009-01-01,0.5,Sin riesgo,0.2,Sin riesgo,0.6,Sin riesgo
Cundinamarca,Tibacuy,2010-01-01,11.6,Riesgo bajo,2.9,Sin riesgo,39.2,Riesgo alto
Cundinamarca,Tibacuy,2011-01-01,7.7,Riesgo bajo,7.6,Riesgo bajo,9.5,Riesgo bajo
Cundinamarca,Tibacuy,2012-01-01,4.4,Sin riesgo,1.1,Sin riesgo,17.2,Riesgo medio
Cundinamarca,Tibacuy,2013-01-01,5.0,Sin riesgo,9.1,Riesgo bajo,,ND
Cundinamarca,Tibacuy,2014-01-01,11.4,Riesgo bajo,11.3,Riesgo bajo,17.3,Riesgo medio
Cundinamarca,Tibacuy,2015-01-01,4.7,Sin riesgo,4.8,Sin riesgo,8.8,Riesgo bajo
Cundinamarca,Tibacuy,2016-01-01,5.2,Riesgo bajo,3.2,Sin riesgo,8.8,Riesgo bajo
Cundinamarca,Tibacuy,2017-01-01,23.8,Riesgo medio,20.5,Riesgo medio,23.1,Riesgo medio
Cundinamarca,Tibacuy,2018-01-01,3.6,Sin riesgo,0.3,Sin riesgo,12.3,Riesgo bajo
Cundinamarca,Tibacuy,2019-01-01,5.3,Riesgo bajo,0.6,Sin riesgo,9.9,Riesgo bajo
Cundinamarca,Tibacuy,2020-01-01,0.0,Sin riesgo,,ND,0.0,Sin riesgo
Cundinamarca,Tibacuy,2021-01-01,0.2,Sin riesgo,0.2,Sin riesgo,0.2,Sin riesgo
Cundinamarca,Tibacuy,2022-01-01,0.3,Sin riesgo,0.3,Sin riesgo,0.3,Sin riesgo
Cundinamarca,Tibacuy,2023-01-01,0.1,Sin riesgo,0.0,Sin riesgo,0.1,Sin riesgo
Cundinamarca,Tibirita,2008-01-01,7.0,Riesgo bajo,0.0,Sin riesgo,21.1,Riesgo medio
Cundinamarca,Tibirita,2009-01-01,6.4,Riesgo bajo,0.0,Sin riesgo,17.5,Riesgo medio
Cundinamarca,Tibirita,2010-01-01,14.8,Riesgo medio,2.3,Sin riesgo,25.8,Riesgo medio
Cundinamarca,Tibirita,2011-01-01,10.9,Riesgo bajo,7.1,Riesgo bajo,25.7,Riesgo medio
Cundinamarca,Tibirita,2012-01-01,12.9,Riesgo bajo,13.2,Riesgo bajo,3.4,Sin riesgo
Cundinamarca,Tibirita,2013-01-01,23.6,Riesgo medio,21.1,Riesgo medio,25.5,Riesgo medio
Cundinamarca,Tibirita,2014-01-01,7.7,Riesgo bajo,0.4,Sin riesgo,18.6,Riesgo medio
Cundinamarca,Tibirita,2015-01-01,15.6,Riesgo medio,12.1,Riesgo bajo,14.9,Riesgo medio
Cundinamarca,Tibirita,2016-01-01,21.7,Riesgo medio,19.4,Riesgo medio,,ND
Cundinamarca,Tibirita,2017-01-01,15.3,Riesgo medio,,ND,,ND
Cundinamarca,Tibirita,2018-01-01,11.0,Riesgo bajo,16.1,Riesgo medio,0.9,Sin riesgo
Cundinamarca,Tibirita,2019-01-01,2.3,Sin riesgo,2.3,Sin riesgo,,ND
Cundinamarca,Tibirita,2020-01-01,15.7,Riesgo medio,23.0,Riesgo medio,6.2,Riesgo bajo
Cundinamarca,Tibirita,2021-01-01,9.1,Riesgo bajo,11.8,Riesgo bajo,5.6,Riesgo bajo
Cundinamarca,Tibirita,2022-01-01,11.5,Riesgo bajo,6.6,Riesgo bajo,15.2,Riesgo medio
Cundinamarca,Tibirita,2023-01-01,7.0,Riesgo bajo,8.9,Riesgo bajo,5.0,Sin riesgo
Cundinamarca,Tocaima,2007-01-01,12.4,Riesgo bajo,12.4,Riesgo bajo,,ND
Cundinamarca,Tocaima,2008-01-01,5.0,Sin riesgo,5.0,Sin riesgo,,ND
Cundinamarca,Tocaima,2009-01-01,3.6,Sin riesgo,4.1,Sin riesgo,0.0,Sin riesgo
Cundinamarca,Tocaima,2010-01-01,3.3,Sin riesgo,4.0,Sin riesgo,0.0,Sin riesgo
Cundinamarca,Tocaima,2011-01-01,15.1,Riesgo medio,15.5,Riesgo medio,13.6,Riesgo bajo
Cundinamarca,Tocaima,2012-01-01,6.3,Riesgo bajo,5.7,Riesgo bajo,8.3,Riesgo bajo
Cundinamarca,Tocaima,2013-01-01,2.3,Sin riesgo,2.5,Sin riesgo,1.9,Sin riesgo
Cundinamarca,Tocaima,2014-01-01,1.1,Sin riesgo,1.4,Sin riesgo,0.0,Sin riesgo
Cundinamarca,Tocaima,2015-01-01,1.1,Sin riesgo,0.7,Sin riesgo,2.7,Sin riesgo
Cundinamarca,Tocaima,2016-01-01,2.5,Sin riesgo,2.6,Sin riesgo,2.7,Sin riesgo
Cundinamarca,Tocaima,2017-01-01,1.2,Sin riesgo,0.2,Sin riesgo,3.3,Sin riesgo
Cundinamarca,Tocaima,2018-01-01,1.3,Sin riesgo,1.3,Sin riesgo,,ND
Cundinamarca,Tocaima,2019-01-01,1.3,Sin riesgo,0.1,Sin riesgo,6.1,Riesgo bajo
Cundinamarca,Tocaima,2020-01-01,0.9,Sin riesgo,0.9,Sin riesgo,0.0,Sin riesgo
Cundinamarca,Tocaima,2021-01-01,2.5,Sin riesgo,2.5,Sin riesgo,0.0,Sin riesgo
Cundinamarca,Tocaima,2022-01-01,2.7,Sin riesgo,2.7,Sin riesgo,,ND
Cundinamarca,Tocaima,2023-01-01,3.3,Sin riesgo,3.3,Sin riesgo,,ND
Cundinamarca,Tocancipá,2007-01-01,9.1,Riesgo bajo,9.1,Riesgo bajo,,ND
Cundinamarca,Tocancipá,2008-01-01,10.0,Riesgo bajo,10.0,Riesgo bajo,,ND
Cundinamarca,Tocancipá,2009-01-01,1.7,Sin riesgo,0.0,Sin riesgo,,ND
Cundinamarca,Tocancipá,2010-01-01,0.7,Sin riesgo,0.0,Sin riesgo,,ND
Cundinamarca,Tocancipá,2011-01-01,1.3,Sin riesgo,0.0,Sin riesgo,3.8,Sin riesgo
Cundinamarca,Tocancipá,2012-01-01,2.1,Sin riesgo,3.7,Sin riesgo,2.0,Sin riesgo
Cundinamarca,Tocancipá,2013-01-01,0.0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
Cundinamarca,Tocancipá,2014-01-01,1.6,Sin riesgo,2.5,Sin riesgo,2.4,Sin riesgo
Cundinamarca,Tocancipá,2015-01-01,0.4,Sin riesgo,1.3,Sin riesgo,0.0,Sin riesgo
Cundinamarca,Tocancipá,2016-01-01,0.0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
Cundinamarca,Tocancipá,2017-01-01,0.2,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
Cundinamarca,Tocancipá,2018-01-01,1.9,Sin riesgo,2.8,Sin riesgo,1.0,Sin riesgo
Cundinamarca,Tocancipá,2019-01-01,2.6,Sin riesgo,2.4,Sin riesgo,3.0,Sin riesgo
Cundinamarca,Tocancipá,2020-01-01,1.3,Sin riesgo,1.6,Sin riesgo,1.2,Sin riesgo
Cundinamarca,Tocancipá,2021-01-01,1.5,Sin riesgo,0.0,Sin riesgo,1.8,Sin riesgo
Cundinamarca,Tocancipá,2022-01-01,0.9,Sin riesgo,0.0,Sin riesgo,1.1,Sin riesgo
Cundinamarca,Tocancipá,2023-01-01,2.5,Sin riesgo,1.7,Sin riesgo,2.6,Sin riesgo
Cundinamarca,Topaipí,2009-01-01,55.3,Riesgo alto,55.3,Riesgo alto,,ND
Cundinamarca,Topaipí,2010-01-01,43.0,Riesgo alto,46.3,Riesgo alto,,ND
Cundinamarca,Topaipí,2011-01-01,24.3,Riesgo medio,24.3,Riesgo medio,,ND
Cundinamarca,Topaipí,2012-01-01,6.3,Riesgo bajo,6.3,Riesgo bajo,,ND
Cundinamarca,Topaipí,2013-01-01,6.9,Riesgo bajo,8.3,Riesgo bajo,,ND
Cundinamarca,Topaipí,2014-01-01,4.9,Sin riesgo,5.1,Riesgo bajo,1.8,Sin riesgo
Cundinamarca,Topaipí,2015-01-01,12.7,Riesgo bajo,4.9,Sin riesgo,50.0,Riesgo alto
Cundinamarca,Topaipí,2016-01-01,14.8,Riesgo medio,1.1,Sin riesgo,50.0,Riesgo alto
Cundinamarca,Topaipí,2017-01-01,22.5,Riesgo medio,9.1,Riesgo bajo,13.3,Riesgo bajo
Cundinamarca,Topaipí,2018-01-01,7.7,Riesgo bajo,7.4,Riesgo bajo,9.2,Riesgo bajo
Cundinamarca,Topaipí,2019-01-01,25.3,Riesgo medio,18.6,Riesgo medio,38.9,Riesgo alto
Cundinamarca,Topaipí,2020-01-01,4.5,Sin riesgo,4.5,Sin riesgo,,ND
Cundinamarca,Topaipí,2021-01-01,31.4,Riesgo medio,31.4,Riesgo medio,,ND
Cundinamarca,Topaipí,2022-01-01,20.0,Riesgo medio,20.0,Riesgo medio,,ND
Cundinamarca,Topaipí,2023-01-01,6.2,Riesgo bajo,6.2,Riesgo bajo,,ND
Cundinamarca,Ubalá,2007-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Cundinamarca,Ubalá,2008-01-01,9.9,Riesgo bajo,9.9,Riesgo bajo,,ND
Cundinamarca,Ubalá,2009-01-01,4.4,Sin riesgo,4.4,Sin riesgo,,ND
Cundinamarca,Ubalá,2010-01-01,2.5,Sin riesgo,2.5,Sin riesgo,,ND
Cundinamarca,Ubalá,2011-01-01,5.2,Riesgo bajo,5.2,Riesgo bajo,,ND
Cundinamarca,Ubalá,2012-01-01,6.0,Riesgo bajo,5.4,Riesgo bajo,,ND
Cundinamarca,Ubalá,2013-01-01,2.5,Sin riesgo,1.2,Sin riesgo,,ND
Cundinamarca,Ubalá,2014-01-01,6.9,Riesgo bajo,5.8,Riesgo bajo,,ND
Cundinamarca,Ubalá,2015-01-01,12.4,Riesgo bajo,11.0,Riesgo bajo,,ND
Cundinamarca,Ubalá,2016-01-01,13.3,Riesgo bajo,19.1,Riesgo medio,,ND
Cundinamarca,Ubalá,2017-01-01,10.6,Riesgo bajo,,ND,,ND
Cundinamarca,Ubalá,2018-01-01,9.1,Riesgo bajo,9.1,Riesgo bajo,,ND
Cundinamarca,Ubalá,2019-01-01,5.5,Riesgo bajo,8.3,Riesgo bajo,0.0,Sin riesgo
Cundinamarca,Ubalá,2020-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Cundinamarca,Ubalá,2021-01-01,7.5,Riesgo bajo,7.5,Riesgo bajo,,ND
Cundinamarca,Ubalá,2022-01-01,4.6,Sin riesgo,4.6,Sin riesgo,,ND
Cundinamarca,Ubalá,2023-01-01,6.6,Riesgo bajo,6.6,Riesgo bajo,,ND
Cundinamarca,Ubaque,2007-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Cundinamarca,Ubaque,2008-01-01,39.8,Riesgo alto,39.8,Riesgo alto,,ND
Cundinamarca,Ubaque,2009-01-01,3.5,Sin riesgo,3.5,Sin riesgo,,ND
Cundinamarca,Ubaque,2010-01-01,8.5,Riesgo bajo,11.6,Riesgo bajo,0.0,Sin riesgo
Cundinamarca,Ubaque,2011-01-01,13.0,Riesgo bajo,17.0,Riesgo medio,,ND
Cundinamarca,Ubaque,2012-01-01,33.4,Riesgo medio,19.0,Riesgo medio,53.9,Riesgo alto
Cundinamarca,Ubaque,2013-01-01,25.5,Riesgo medio,14.9,Riesgo medio,35.4,Riesgo alto
Cundinamarca,Ubaque,2014-01-01,15.5,Riesgo medio,2.7,Sin riesgo,26.1,Riesgo medio
Cundinamarca,Ubaque,2015-01-01,24.3,Riesgo medio,9.4,Riesgo bajo,37.0,Riesgo alto
Cundinamarca,Ubaque,2016-01-01,23.9,Riesgo medio,11.5,Riesgo bajo,39.2,Riesgo alto
Cundinamarca,Ubaque,2017-01-01,16.4,Riesgo medio,7.2,Riesgo bajo,24.7,Riesgo medio
Cundinamarca,Ubaque,2018-01-01,15.8,Riesgo medio,9.1,Riesgo bajo,21.9,Riesgo medio
Cundinamarca,Ubaque,2019-01-01,7.7,Riesgo bajo,9.2,Riesgo bajo,5.1,Riesgo bajo
Cundinamarca,Ubaque,2020-01-01,24.1,Riesgo medio,24.1,Riesgo medio,,ND
Cundinamarca,Ubaque,2021-01-01,7.2,Riesgo bajo,5.0,Sin riesgo,10.4,Riesgo bajo
Cundinamarca,Ubaque,2022-01-01,7.8,Riesgo bajo,5.5,Riesgo bajo,12.2,Riesgo bajo
Cundinamarca,Ubaque,2023-01-01,10.1,Riesgo bajo,4.7,Sin riesgo,17.2,Riesgo medio
Cundinamarca,Villa de San Diego de Ubaté,2007-01-01,0.0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
Cundinamarca,Villa de San Diego de Ubaté,2008-01-01,0.0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
Cundinamarca,Villa de San Diego de Ubaté,2009-01-01,0.1,Sin riesgo,0.1,Sin riesgo,0.0,Sin riesgo
Cundinamarca,Villa de San Diego de Ubaté,2010-01-01,0.9,Sin riesgo,0.9,Sin riesgo,,ND
Cundinamarca,Villa de San Diego de Ubaté,2011-01-01,1.3,Sin riesgo,0.7,Sin riesgo,7.5,Riesgo bajo
Cundinamarca,Villa de San Diego de Ubaté,2012-01-01,0.0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
Cundinamarca,Villa de San Diego de Ubaté,2013-01-01,1.3,Sin riesgo,1.5,Sin riesgo,0.0,Sin riesgo
Cundinamarca,Villa de San Diego de Ubaté,2014-01-01,0.8,Sin riesgo,0.0,Sin riesgo,4.4,Sin riesgo
Cundinamarca,Villa de San Diego de Ubaté,2015-01-01,0.3,Sin riesgo,0.0,Sin riesgo,3.1,Sin riesgo
Cundinamarca,Villa de San Diego de Ubaté,2016-01-01,0.4,Sin riesgo,0.1,Sin riesgo,6.6,Riesgo bajo
Cundinamarca,Villa de San Diego de Ubaté,2017-01-01,2.1,Sin riesgo,5.3,Riesgo bajo,9.2,Riesgo bajo
Cundinamarca,Villa de San Diego de Ubaté,2018-01-01,1.7,Sin riesgo,0.8,Sin riesgo,10.6,Riesgo bajo
Cundinamarca,Villa de San Diego de Ubaté,2019-01-01,1.5,Sin riesgo,1.6,Sin riesgo,0.0,Sin riesgo
Cundinamarca,Villa de San Diego de Ubaté,2020-01-01,4.8,Sin riesgo,2.3,Sin riesgo,10.3,Riesgo bajo
Cundinamarca,Villa de San Diego de Ubaté,2021-01-01,2.0,Sin riesgo,0.5,Sin riesgo,6.0,Riesgo bajo
Cundinamarca,Villa de San Diego de Ubaté,2022-01-01,3.1,Sin riesgo,1.4,Sin riesgo,8.2,Riesgo bajo
Cundinamarca,Villa de San Diego de Ubaté,2023-01-01,1.9,Sin riesgo,1.9,Sin riesgo,1.7,Sin riesgo
Cundinamarca,Une,2007-01-01,5.9,Riesgo bajo,5.9,Riesgo bajo,,ND
Cundinamarca,Une,2008-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Cundinamarca,Une,2009-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Cundinamarca,Une,2010-01-01,1.7,Sin riesgo,2.1,Sin riesgo,0.0,Sin riesgo
Cundinamarca,Une,2011-01-01,2.8,Sin riesgo,3.3,Sin riesgo,3.3,Sin riesgo
Cundinamarca,Une,2012-01-01,1.7,Sin riesgo,0.0,Sin riesgo,16.8,Riesgo medio
Cundinamarca,Une,2013-01-01,3.5,Sin riesgo,3.1,Sin riesgo,8.4,Riesgo bajo
Cundinamarca,Une,2014-01-01,6.1,Riesgo bajo,7.8,Riesgo bajo,5.6,Riesgo bajo
Cundinamarca,Une,2015-01-01,4.9,Sin riesgo,6.1,Riesgo bajo,0.0,Sin riesgo
Cundinamarca,Une,2016-01-01,6.5,Riesgo bajo,7.8,Riesgo bajo,0.0,Sin riesgo
Cundinamarca,Une,2017-01-01,4.9,Sin riesgo,1.1,Sin riesgo,0.9,Sin riesgo
Cundinamarca,Une,2018-01-01,13.6,Riesgo bajo,14.6,Riesgo medio,12.1,Riesgo bajo
Cundinamarca,Une,2019-01-01,8.0,Riesgo bajo,2.3,Sin riesgo,30.5,Riesgo medio
Cundinamarca,Une,2020-01-01,6.3,Riesgo bajo,5.3,Riesgo bajo,9.2,Riesgo bajo
Cundinamarca,Une,2021-01-01,1.3,Sin riesgo,1.6,Sin riesgo,0.0,Sin riesgo
Cundinamarca,Une,2022-01-01,0.1,Sin riesgo,0.1,Sin riesgo,0.0,Sin riesgo
Cundinamarca,Une,2023-01-01,3.8,Sin riesgo,1.4,Sin riesgo,18.9,Riesgo medio
Cundinamarca,Útica,2008-01-01,8.8,Riesgo bajo,17.6,Riesgo medio,0.0,Sin riesgo
Cundinamarca,Útica,2009-01-01,2.6,Sin riesgo,3.2,Sin riesgo,,ND
Cundinamarca,Útica,2010-01-01,1.2,Sin riesgo,1.4,Sin riesgo,0.0,Sin riesgo
Cundinamarca,Útica,2011-01-01,1.9,Sin riesgo,2.4,Sin riesgo,0.8,Sin riesgo
Cundinamarca,Útica,2012-01-01,1.9,Sin riesgo,2.8,Sin riesgo,0.0,Sin riesgo
Cundinamarca,Útica,2013-01-01,6.5,Riesgo bajo,7.2,Riesgo bajo,11.4,Riesgo bajo
Cundinamarca,Útica,2014-01-01,1.5,Sin riesgo,2.2,Sin riesgo,0.0,Sin riesgo
Cundinamarca,Útica,2015-01-01,4.4,Sin riesgo,4.4,Sin riesgo,0.0,Sin riesgo
Cundinamarca,Útica,2016-01-01,1.5,Sin riesgo,2.4,Sin riesgo,0.0,Sin riesgo
Cundinamarca,Útica,2017-01-01,6.1,Riesgo bajo,7.8,Riesgo bajo,0.0,Sin riesgo
Cundinamarca,Útica,2018-01-01,5.6,Riesgo bajo,4.1,Sin riesgo,9.1,Riesgo bajo
Cundinamarca,Útica,2019-01-01,0.1,Sin riesgo,0.1,Sin riesgo,0.0,Sin riesgo
Cundinamarca,Útica,2020-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Cundinamarca,Útica,2021-01-01,5.0,Sin riesgo,5.0,Sin riesgo,,ND
Cundinamarca,Útica,2022-01-01,7.0,Riesgo bajo,7.0,Riesgo bajo,,ND
Cundinamarca,Útica,2023-01-01,4.2,Sin riesgo,4.2,Sin riesgo,,ND
Cundinamarca,Vergara,2009-01-01,2.2,Sin riesgo,0.0,Sin riesgo,,ND
Cundinamarca,Vergara,2010-01-01,2.8,Sin riesgo,2.8,Sin riesgo,,ND
Cundinamarca,Vergara,2011-01-01,3.7,Sin riesgo,6.6,Riesgo bajo,,ND
Cundinamarca,Vergara,2012-01-01,2.1,Sin riesgo,8.4,Riesgo bajo,,ND
Cundinamarca,Vergara,2013-01-01,1.5,Sin riesgo,5.6,Riesgo bajo,,ND
Cundinamarca,Vergara,2014-01-01,8.3,Riesgo bajo,12.4,Riesgo bajo,,ND
Cundinamarca,Vergara,2015-01-01,5.3,Riesgo bajo,8.9,Riesgo bajo,,ND
Cundinamarca,Vergara,2016-01-01,7.6,Riesgo bajo,0.0,Sin riesgo,,ND
Cundinamarca,Vergara,2017-01-01,1.7,Sin riesgo,0.0,Sin riesgo,,ND
Cundinamarca,Vergara,2018-01-01,8.6,Riesgo bajo,8.6,Riesgo bajo,,ND
Cundinamarca,Vergara,2019-01-01,1.8,Sin riesgo,1.8,Sin riesgo,,ND
Cundinamarca,Vergara,2020-01-01,3.7,Sin riesgo,3.7,Sin riesgo,,ND
Cundinamarca,Vergara,2021-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Cundinamarca,Vergara,2022-01-01,5.0,Sin riesgo,5.0,Sin riesgo,,ND
Cundinamarca,Vergara,2023-01-01,4.2,Sin riesgo,4.2,Sin riesgo,,ND
Cundinamarca,Vianí,2007-01-01,17.6,Riesgo medio,17.6,Riesgo medio,,ND
Cundinamarca,Vianí,2008-01-01,4.3,Sin riesgo,4.3,Sin riesgo,,ND
Cundinamarca,Vianí,2009-01-01,20.2,Riesgo medio,27.7,Riesgo medio,0.0,Sin riesgo
Cundinamarca,Vianí,2010-01-01,12.0,Riesgo bajo,9.9,Riesgo bajo,33.5,Riesgo medio
Cundinamarca,Vianí,2011-01-01,16.8,Riesgo medio,31.1,Riesgo medio,12.4,Riesgo bajo
Cundinamarca,Vianí,2012-01-01,21.2,Riesgo medio,30.7,Riesgo medio,,ND
Cundinamarca,Vianí,2013-01-01,15.6,Riesgo medio,17.8,Riesgo medio,,ND
Cundinamarca,Vianí,2014-01-01,25.4,Riesgo medio,25.0,Riesgo medio,20.1,Riesgo medio
Cundinamarca,Vianí,2015-01-01,8.3,Riesgo bajo,8.3,Riesgo bajo,,ND
Cundinamarca,Vianí,2016-01-01,5.1,Riesgo bajo,5.6,Riesgo bajo,,ND
Cundinamarca,Vianí,2017-01-01,13.7,Riesgo bajo,16.1,Riesgo medio,,ND
Cundinamarca,Vianí,2018-01-01,4.9,Sin riesgo,4.9,Sin riesgo,,ND
Cundinamarca,Vianí,2019-01-01,3.6,Sin riesgo,3.6,Sin riesgo,,ND
Cundinamarca,Vianí,2020-01-01,10.6,Riesgo bajo,10.6,Riesgo bajo,,ND
Cundinamarca,Vianí,2021-01-01,8.3,Riesgo bajo,8.3,Riesgo bajo,,ND
Cundinamarca,Vianí,2022-01-01,3.1,Sin riesgo,3.1,Sin riesgo,,ND
Cundinamarca,Vianí,2023-01-01,2.8,Sin riesgo,2.8,Sin riesgo,,ND
Cundinamarca,Villagómez,2009-01-01,21.7,Riesgo medio,16.4,Riesgo medio,,ND
Cundinamarca,Villagómez,2010-01-01,13.6,Riesgo bajo,7.7,Riesgo bajo,,ND
Cundinamarca,Villagómez,2011-01-01,12.9,Riesgo bajo,12.9,Riesgo bajo,,ND
Cundinamarca,Villagómez,2012-01-01,20.5,Riesgo medio,16.3,Riesgo medio,,ND
Cundinamarca,Villagómez,2013-01-01,1.7,Sin riesgo,3.6,Sin riesgo,,ND
Cundinamarca,Villagómez,2014-01-01,1.3,Sin riesgo,2.7,Sin riesgo,,ND
Cundinamarca,Villagómez,2015-01-01,5.1,Riesgo bajo,0.0,Sin riesgo,,ND
Cundinamarca,Villagómez,2016-01-01,1.4,Sin riesgo,2.8,Sin riesgo,,ND
Cundinamarca,Villagómez,2017-01-01,6.2,Riesgo bajo,0.9,Sin riesgo,,ND
Cundinamarca,Villagómez,2018-01-01,8.4,Riesgo bajo,9.0,Riesgo bajo,0.0,Sin riesgo
Cundinamarca,Villagómez,2019-01-01,3.9,Sin riesgo,3.9,Sin riesgo,,ND
Cundinamarca,Villagómez,2020-01-01,4.8,Sin riesgo,4.8,Sin riesgo,,ND
Cundinamarca,Villagómez,2021-01-01,3.1,Sin riesgo,3.1,Sin riesgo,,ND
Cundinamarca,Villagómez,2022-01-01,4.5,Sin riesgo,4.5,Sin riesgo,,ND
Cundinamarca,Villagómez,2023-01-01,4.3,Sin riesgo,4.3,Sin riesgo,,ND
Cundinamarca,Villapinzón,2007-01-01,24.4,Riesgo medio,,ND,24.4,Riesgo medio
Cundinamarca,Villapinzón,2008-01-01,10.9,Riesgo bajo,12.7,Riesgo bajo,,ND
Cundinamarca,Villapinzón,2009-01-01,1.6,Sin riesgo,0.0,Sin riesgo,6.9,Riesgo bajo
Cundinamarca,Villapinzón,2010-01-01,7.3,Riesgo bajo,6.0,Riesgo bajo,0.0,Sin riesgo
Cundinamarca,Villapinzón,2011-01-01,2.3,Sin riesgo,6.2,Riesgo bajo,,ND
Cundinamarca,Villapinzón,2012-01-01,2.0,Sin riesgo,0.0,Sin riesgo,,ND
Cundinamarca,Villapinzón,2013-01-01,0.3,Sin riesgo,0.0,Sin riesgo,,ND
Cundinamarca,Villapinzón,2014-01-01,1.6,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
Cundinamarca,Villapinzón,2015-01-01,0.3,Sin riesgo,0.0,Sin riesgo,,ND
Cundinamarca,Villapinzón,2016-01-01,2.8,Sin riesgo,8.5,Riesgo bajo,,ND
Cundinamarca,Villapinzón,2017-01-01,1.7,Sin riesgo,0.0,Sin riesgo,,ND
Cundinamarca,Villapinzón,2018-01-01,9.5,Riesgo bajo,0.0,Sin riesgo,25.8,Riesgo medio
Cundinamarca,Villapinzón,2019-01-01,7.0,Riesgo bajo,5.5,Riesgo bajo,22.4,Riesgo medio
Cundinamarca,Villapinzón,2020-01-01,0.0,Sin riesgo,0.0,Sin riesgo,,ND
Cundinamarca,Villapinzón,2021-01-01,3.8,Sin riesgo,1.4,Sin riesgo,11.5,Riesgo bajo
Cundinamarca,Villapinzón,2022-01-01,2.9,Sin riesgo,0.0,Sin riesgo,16.5,Riesgo medio
Cundinamarca,Villapinzón,2023-01-01,0.4,Sin riesgo,0.0,Sin riesgo,1.5,Sin riesgo
Cundinamarca,Villeta,2007-01-01,29.1,Riesgo medio,16.0,Riesgo medio,55.2,Riesgo alto
Cundinamarca,Villeta,2008-01-01,2.7,Sin riesgo,3.1,Sin riesgo,,ND
Cundinamarca,Villeta,2009-01-01,1.0,Sin riesgo,1.0,Sin riesgo,,ND
Cundinamarca,Villeta,2010-01-01,1.4,Sin riesgo,1.1,Sin riesgo,,ND
